"id","name","price","description","url_images","link","rating","sold","created_at","updated_at"
"118","Benih Biji Bibit Bunga Hollyhock Indian Spring Mix Garden Seed - 15 Benih","16500.00","Benih Biji Bibit Bunga Hollyhock Indian Spring Mix Garden Seed - 15 Benih
Perhatian :
1. Info Budidaya : Tumbuh baik di media organik, tanaman butuh pencahayaan penuh atau sebagian, perode kecambah 10 - 14 Hari, periode berbunga 3 bulan setelah tanam dan siram tanaman secukupnya (jangan sampai kering)
2. Simpan benih ditempat yang kering dan sejuk.
3. Tidak cocok untuk anak usia di bawah 3 tahun","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/21f7cb30c6f040ab9f3aa31f73a1c5ec~tplv-aphluv4xwc-white-pad-v1:1600:1600.jpeg?lk3s=0ccea506&x-expires=1764217365&x-signature=N0OkZx1m%2FAGoadLbg0fJgUdfjlQ%3D&x-signature-webp=NAmtQGwPxJ8uHHW3mhygbgu23uo%3D","https://www.tokopedia.com/netafarm/benih-biji-bibit-bunga-hollyhock-indian-spring-mix-garden-seed-15-benih?extParam=src%3Dshop%26whid%3D2158709&aff_unique_id=&channel=others&chain_key=","5","1","2025-11-27 01:22:46","2025-11-27 01:22:46"
"119","Benih Biji Bibit Bunga Calendula Fancy Mix Mix Garden Seed - 10 Benih","16500.00","Benih Biji Bibit Bunga Calendula Fancy Mix Mix Garden Seed - 10 Benih
Perhatian :
1. Info Budidaya : Tumbuh baik di media organik, tanaman butuh pencahayaan penuh atau sebagian, perode kecambah 7 - 14 Hari, periode berbunga 3 bulan setelah tanam dan siram tanaman secukupnya (jangan sampai kering)
2. Simpan benih ditempat yang kering dan sejuk.
3. Tidak cocok untuk anak usia di bawah 3 tahun","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/2d1578d906184e16b5b1563cfd277eac~tplv-aphluv4xwc-white-pad-v1:1600:1600.jpeg?lk3s=0ccea506&x-expires=1764217368&x-signature=TA4hFtqp9a32wfxCuNO8%2FN4zG%2FY%3D&x-signature-webp=3NjCifpF0m%2FJh61Ewve9dhQu5gM%3D","https://www.tokopedia.com/netafarm/benih-biji-bibit-bunga-calendula-fancy-mix-mix-garden-seed-10-benih?extParam=src%3Dshop%26whid%3D2158709&aff_unique_id=&channel=others&chain_key=","5","6","2025-11-27 01:22:49","2025-11-27 01:22:49"
"120","Media Tanam Kompos Mahoni Fermentasi - 1Kg","17600.00","Media Tanam Kompos Mahoni Fermentasi - 1Kg   Keunggulan:  Menyuburkan dan merangsang bunga serta memperlebat buah akar tanaman lebih sehat karena poros atau air meresap dan tidak becek memperbaiki struktur tanah dengan meningkatkan kandungan bahan organik yang akan meningkatkan kemampuan tanah untuk mempertahankan kandungan air","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/hDjmkQ/2024/1/29/1925f597-ad8e-4a67-86fe-0bc420020dc7.jpg~tplv-aphluv4xwc-white-pad-v1:1600:1600.jpeg?lk3s=0ccea506&x-expires=1764217377&x-signature=NCph7nITca5imrOCrp%2FkiCjqf%2FI%3D&x-signature-webp=7WDN7NqxX9YT61a1GE2AgvCwQWo%3D","https://www.tokopedia.com/netafarm/media-tanam-kompos-mahoni-fermentasi-1kg?extParam=src%3Dshop%26whid%3D2158709&aff_unique_id=&channel=others&chain_key=","5","16","2025-11-27 01:22:58","2025-11-27 01:22:58"
"121","Media Tanam Kompos Bambu Fermentasi - 1Kg","17600.00","Media Tanam Kompos Bambu Fermentasi - 1Kg   Keunggulan:  Dapat meningkatkan ketahanan tanaman dalam melawan serangan hama penyakit Memperkokoh batang tanaman Memperpanjang masa simpan buah tanaman agar tidak mudah busuk","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/hDjmkQ/2024/1/29/712f8370-458e-4907-80a8-932fe312d89c.jpg~tplv-aphluv4xwc-white-pad-v1:1600:1600.jpeg?lk3s=0ccea506&x-expires=1764217381&x-signature=dFklZNFXidsHOL5aCgB56ScOvZo%3D&x-signature-webp=fRsW9LsG0Z5CLKBsxDteB1Q0kD0%3D","https://www.tokopedia.com/netafarm/media-tanam-kompos-bambu-fermentasi-1kg?extParam=src%3Dshop%26whid%3D2158709&aff_unique_id=&channel=others&chain_key=","5","21","2025-11-27 01:23:02","2025-11-27 01:23:02"
"122","Pupuk Kapur Pertanian Dolomit Dolomite Kemasan Karung 50kg Tanah Tanaman","45000.00","Dolomite kemasan per 1kg
Kandungan Pupuk Dolomite :
- CaO 30,50%
- MgO 21,50%
- Al2O3 0,02%
- Fe2O3 0,04%
- SiO2 0,30%
Manfaat Dolomite :
- Memberikan nutrisi yang berharga bagi tanaman
- Membantu mengubah pH tanah sesuai dengan kebutuhan tanaman.
- Menetralkan zat-zat berbahaya yang dapat meracuni tanah dan tanaman, seperti aluminium, zat besi, dan tembaga
- Meningkatkan efektifitas dan efisiensi tanah terhadap penyerapan zat-zat hara di dalamnya.
- Menjaga ketersediaan unsur hara dalam tanah
- Memperbaiki struktur tanah, menjadikannya lebih gembur, melancarkan sirkulasi udara dalam tanah, yang menjadikan tanaman tumbuh subur nantinya.
- Mengaktifkan berbagai jenis enzim dalam tanaman
- Merangsang pembentukan zat lemak, karbohidrat, dan berbagai nutrisi lainnya dalam tanaman
- Membantu distribusi fosfor dalam tanaman
- Membantu pembentukan klorofil yang sempurna pada tanaman.","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/8a18b5f5c4a245438e3023c38836b728~tplv-aphluv4xwc-white-pad-v1:1600:1600.jpeg?lk3s=0ccea506&x-expires=1764217385&x-signature=cqNdGmdijVT6l5NhMJBnL46mCFM%3D&x-signature-webp=1Nk3eKOWJ4%2FoS9P2aZOgBCB52P4%3D","https://www.tokopedia.com/netafarm/pupuk-kapur-pertanian-dolomit-dolomite-kemasan-karung-50kg-tanah-tanaman-1729675128481942223?extParam=src%3Dshop%26whid%3D2158709&aff_unique_id=&channel=others&chain_key=","5","10","2025-11-27 01:23:06","2025-11-27 01:23:06"
"123","Racun Tikus PETROKUM Pembasmi Hama Curut Rodentisida - 1 Dus isi 200","951500.00","Racun Tikus PETROKUM Umpan Pembasmi Hama Curut Rodentisida - 1 Kardus  Racun Tikus Paling Ampuh... Merk PETROKUM, Di Produksi oleh PT.PETROKIMIA KAYAKU. Barang di Jamin ASLI...!!!  Rodentisida antikoagulan berupa umpan siap pakai berbentuk blok warna hijau kebiru- biruan mengendalikan hama tikus di Rumah dan Kebun Anda. Tikus mati kering dan atau mencari cahaya setelah 2-3 hari makan umpan siap pakai ini, jadi tidak ber BAU....!!!  Perkotak 1 kotak isi 10 kemasan plastik. ( 1 kemasan Plastik ber isi 100 gram )   CARA PENGGUNAAN : - Letakkan 3-5 potong umpan Racun tikus ditempat yg sering dilalui tikus ( tidak usah campur dgn    makanan) - Usahakan tidak ada makanan lain disekitar umpan. - Gunakan sarung tangan plastik atau kantong kresek saat memotong  amp; memasang umpan.  RACUN TIKUS MEMATIKAN......!!!!!!! Langsung kering tanpa membusuk. Membasmi Tikus Rumah, Tikus kebun, Tikus Sawah dll.  Untuk kemasan 100 gram bisa kunjungi link dibawah ini : 
https://www.tokopedia.com/netafarm/racun-tikus-petrokum-umpan-pembasmi-hama-curut-rotensida-100-gram
  Untuk Pestisida varian lain bisa kunjungi link dibawah ini : 
https://www.tokopedia.com/netafarm/etalase/pestisida
  Link untuk Tambahan Packing Buble warp : 
https://www.tokopedia.com/netafarm/packing-tambahan-bubble-wrap-meteran
 dan Kardus : 
https://www.tokopedia.com/netafarm/packing-tambahan-kardus-karton","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/5/14/4d30efb2-a497-414d-9a36-22005f720393.png~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1764217389&x-signature=WP5Vt5dkoPVpUh7iHdQcf3CUZUk%3D&x-signature-webp=aTj8RyOHJmHHzWKqtSGWCi5uttk%3D","https://www.tokopedia.com/netafarm/racun-tikus-petrokum-pembasmi-hama-curut-rodentisida-1-dus-isi-200?extParam=src%3Dshop%26whid%3D2158709&aff_unique_id=&channel=others&chain_key=","0","0","2025-11-27 01:23:10","2025-11-27 01:23:10"
"124","Connector Tee Thread Konektor T Drat, 13x16 mm to 1/2"" Male Thread 5pc Pipa Pvc","21500.00","Connector Tee Thread atau Konektor T Drat 13x16 mm ke 1/2"" Male Thread adalah alat penyambung berbentuk T yang digunakan untuk menghubungkan dua selang PE berukuran 13 mm x 16 mm (diameter dalam x luar) dengan pipa PVC berulir (drat luar) ukuran 1/2 inci. Terbuat dari bahan plastik yang kuat dan tahan lama, konektor ini sangat cocok digunakan pada sistem irigasi tetes, hidroponik, pertanian, maupun instalasi air taman. 
Desain ulir yang presisi memudahkan proses penyambungan dan mengurangi risiko kebocoran. Pemasangan mudah tanpa perlu alat khusus. Produk ini membantu aliran air terbagi secara efisien dan merata ke dua jalur, ideal untuk sistem distribusi air yang praktis dan hemat. Cocok digunakan di area outdoor karena tahan terhadap panas dan tekanan air. Gunakan konektor ini untuk mempercepat dan mempermudah proses penyambungan saluran air di kebun atau lahan pertanian Anda.","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/6fa9f12b12c04847a474b6f7fcd05871~tplv-aphluv4xwc-white-pad-v1:1600:1600.jpeg?lk3s=0ccea506&x-expires=1764217393&x-signature=A6SE9lqmQTlPL04dh4w3zupePls%3D&x-signature-webp=awjV3NIkvFxNz7Bhn49vyL4ogKk%3D","https://www.tokopedia.com/netafarm/connector-tee-thread-konektor-t-drat-13x16-mm-to-1-2-male-thread-5pc-pipa-pvc-1731294771669927631?extParam=src%3Dshop%26whid%3D2158709&aff_unique_id=&channel=others&chain_key=","0","0","2025-11-27 01:23:14","2025-11-27 01:23:14"
"125","PAKAN IKAN LELE, NILA, GURAME DLL HI-PRO-VITE 782. 30 KG","448500.00","PAKAN IKAN LELE, NILA, GURAME DLL HI-PRO-VITE 782. 30 KG  Pakan ikan Lele,nila,gurame,dan ikan air tawar lainnya. Cocok untuk ikan ukuran 7 cm ke atas  Keunggulan produk:  Menggunakan bahan baku yang berkualitas tinggi dan dipilih secara selektif. Memiliki nutrisi yang tinggi dengan kandungan protein yang sesuai untuk pertumbuhan ikan. Mempunyai Atractant yang kuat, merangsang nafsu makan ikan dan ukuran pakan sesuai dengan bukaan mulut ikan sehingga mudah dicerna dengan baik. Diformulasikan khusus untuk meningkatkan daya tahan tubuh ikan dan menghasilkan pertumbuhan yang maksimum  Diproduksi di bawah pengawasan kontrol kualitas yang ketat untuk menjamin hasil produk yang terbaik.  Kandungan / Tipe / Kemasan / Komposisi Produk  Kode Pakan 782 Bentuk Ukuran 2.0 - 2.3 (mm) Protein 31-33 (%) Lemak 4-6 (%) Fiber 3-5 (%) Kadar Air 9-10 (%) Size Ikan 5-10 (gr/ekor) Feeding Frekuensi Rate 2-3 x sehari","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/hDjmkQ/2024/1/29/f0447ea2-0e9e-40f9-9cee-f956d68cda07.jpg~tplv-aphluv4xwc-white-pad-v1:1600:1600.jpeg?lk3s=0ccea506&x-expires=1764217397&x-signature=k%2BpfwwegQPqqgBoENhejnjAAyHk%3D&x-signature-webp=MNn4UGvbIQoPLDUWZfIAMbMYNo8%3D","https://www.tokopedia.com/netafarm/pakan-ikan-lele-nila-gurame-dll-hi-pro-vite-782-30-kg?extParam=src%3Dshop%26whid%3D2158709&aff_unique_id=&channel=others&chain_key=","5","4","2025-11-27 01:23:18","2025-11-27 01:23:18"
"126","PAKAN IKAN LELE, NILA, GURAME DLL HI-PRO-VITE 781. 30 KG - 781-1","524000.00","PAKAN IKAN LELE, NILA, GURAME DLL HI-PRO-VITE 781. 30 KG
Pelet berkualitas untuk pertumbuhan PALING OPTIMAL untuk ikan Lele, NIla, dan Gurame
Tipe : Mengapung
Protein Kasar : 31-33%
Lemak Kasar : 4-6%
Serat Kasar : 3-5%
Kelembaban : 9-10%
• HI-PRO-VITE 781 dibuat dari bahan berkualitas tinggi & dipilih dari bahan-bahan yang terseleksi dengan seksama
• HI-PRO-VITE 781mengandung nutrisi berkualitas tinggi dengan kandungan protein yang tepat untuk pertumbuhan Ikan Lele yang optimal
• HI-PRO-VITE 781 mengandung aroma yang kuat untuk merasangsang selera makan ikan dan ukuran yang tepat di mulut ikan untuk pencernaan yang lebih baik
• HI-PRO-VITE 781 diformullasikan khusus untuk meningkatkan KEKEBALAN TUBUH untuk pertumbuhan ikan yang optimal
• HI-PRO-VITE 781 diproduksi di bawah pengawasan kualitas yang ketat untuk menjamin produk dengan hasil yang terbaik
Pakan ikan 781-1 ukuran -+ 2mm
Pakan ikan 781-2 ukuran -+3mm
Pakan ikan 781-3 ukuran -+4mm","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2023/9/29/6ff7ee53-173e-4955-9f6f-384451d68a9a.png~tplv-aphluv4xwc-white-pad-v1:1600:1600.jpeg?lk3s=0ccea506&x-expires=1764217401&x-signature=8i8r4eUYwR0mSwLsC7%2Bw9ELUgBw%3D&x-signature-webp=FQ9oAzKFbNSdZ8fiWdRrI6oFKOc%3D","https://www.tokopedia.com/netafarm/pakan-ikan-lele-nila-gurame-dll-hi-pro-vite-781-30-kg-781-1-ec1b2?extParam=src%3Dshop%26whid%3D2158709&aff_unique_id=&channel=others&chain_key=","5","2","2025-11-27 01:23:22","2025-11-27 01:23:22"
"127","PAKAN IKAN LELE, NILA, GURAME DLL HI-PRO-VITE 782. 1KG","19000.00","PAKAN IKAN LELE, NILA, GURAME DLL HI-PRO-VITE 782. 1KG  
Pakan ikan Lele,nila,gurame,dan ikan air tawar lainnya. Cocok untuk ikan ukuran 7 cm ke atas  Keunggulan produk:  Menggunakan bahan baku yang berkualitas tinggi dan dipilih secara selektif. Memiliki nutrisi yang tinggi dengan kandungan protein yang sesuai untuk pertumbuhan ikan. Mempunyai Atractant yang kuat, merangsang nafsu makan ikan dan ukuran pakan sesuai dengan bukaan mulut ikan sehingga mudah dicerna dengan baik. Diformulasikan khusus untuk meningkatkan daya tahan tubuh ikan dan menghasilkan pertumbuhan yang maksimum  Diproduksi di bawah pengawasan kontrol kualitas yang ketat untuk menjamin hasil produk yang terbaik. 
 Kandungan / Tipe / Kemasan / Komposisi Produk  Kode Pakan 782 
Bentuk Ukuran 2.0 - 2.3 (mm) Protein 31-33 (%) Lemak 4-6 (%) Fiber 3-5 (%) Kadar Air 9-10 (%) Size Ikan 5-10 (gr/ekor) Feeding Frekuensi Rate 2-3 x sehari","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/hDjmkQ/2024/1/29/27e40a0d-3b6c-4206-bf60-fc179b319c29.jpg~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1764217405&x-signature=FV1SEnXWP47YH6oFg4MeiEF5lrA%3D&x-signature-webp=Op5DO1UMn0%2FFu%2B%2B2h0TH9DfaM4g%3D","https://www.tokopedia.com/netafarm/pakan-ikan-lele-nila-gurame-dll-hi-pro-vite-782-1kg?extParam=src%3Dshop%26whid%3D2158709&aff_unique_id=&channel=others&chain_key=","0","0","2025-11-27 01:23:26","2025-11-27 01:23:26"
"128","PAKAN IKAN LELE, NILA, GURAME DLL HI-PRO-VITE 781. 1KG - 781-1","21500.00","PAKAN IKAN LELE, NILA, GURAME DLL HI-PRO-VITE 781. 1KG  
Pelet berkualitas untuk pertumbuhan PALING OPTIMAL untuk ikan Lele, NIla, dan Gurame Tipe : Mengapung Protein Kasar : 31-33% Lemak Kasar : 4-6% Serat Kasar : 3-5% Kelembaban : 9-10% 
 • HI-PRO-VITE 781 dibuat dari bahan berkualitas tinggi  amp; dipilih dari bahan-bahan yang terseleksi dengan seksama 
• HI-PRO-VITE 781mengandung nutrisi berkualitas tinggi dengan kandungan protein yang tepat untuk pertumbuhan Ikan Lele yang optimal
 • HI-PRO-VITE 781 mengandung aroma yang kuat untuk merasangsang selera makan ikan dan ukuran yang tepat di mulut ikan untuk pencernaan yang lebih baik
 • HI-PRO-VITE 781 diformullasikan khusus untuk meningkatkan KEKEBALAN TUBUH untuk pertumbuhan ikan yang optimal • HI-PRO-VITE 781 diproduksi di bawah pengawasan kualitas yang ketat untuk menjamin produk dengan hasil yang terbaik
Pakan ikan 781-1 ukuran -+ 2mm
Pakan ikan 781-2 ukuran -+3mm
Pakan ikan 781-3 ukuran -+4mm","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2023/9/29/075fc74c-9684-46e4-8306-f653c1acb3aa.png~tplv-aphluv4xwc-white-pad-v1:1600:1600.jpeg?lk3s=0ccea506&x-expires=1764217409&x-signature=llxGqtFaFPVNb7Dh%2FMveevE6cSQ%3D&x-signature-webp=Q63bGHAfZieu0x%2B0e3u5mNN8z10%3D","https://www.tokopedia.com/netafarm/pakan-ikan-lele-nila-gurame-dll-hi-pro-vite-781-1kg-781-1-47aea?extParam=whid%3D2158709%26src%3Dshop&aff_unique_id=&channel=others&chain_key=","5","250","2025-11-27 01:23:30","2025-11-27 01:23:30"
"129","Pestisida Insektisida Fipronil BASF REGENT 50 SC RED - 50ml","29000.00","Regent 50 SC RED Insektisida 
● Bahan Aktif: Fipronil 50 g/l 
● Formulasi: SC  Regent 50 SC RED adalah insektisida sistemik racun kontak, lambung dan Zat Pengatur Tumbuh tanaman berbentuk pekatan suspensi berwarna merah yang digunakan untuk mengendalikan hama pada tanaman kedelai, jagung dan padi serta sebagai ZPT pada Jagung. 
 Keuntungan 
● Mengatasi hama-hama penting pada fase awal tanaman seperti: orong-orong, lalat bibit, belalang dan semut merah. 
● Perakaran (akar serabut) lebih banyak. 
● Tanaman lebih hijau, subur, sehat dan kokoh. 
● Pertumbuhan tanaman menjadi lebih serempat. 
● Produksi lebih tinggi.  Penggunaan Padi: Hama orong-orong (Gryllotalpa sp.). 6,25-12,5 ml/kg benih Jagung: Semut (Solenopsis germinate). 4-5 ml/kg benih Kedelai: Lalat bibit (Phyomya phaseoli). 4,17 - 8.33 ml/kg benih","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/hDjmkQ/2024/1/29/d18b32bd-e413-49bd-a6f4-bcd2a6c66f7a.jpg~tplv-aphluv4xwc-white-pad-v1:1600:1600.jpeg?lk3s=0ccea506&x-expires=1764217413&x-signature=rFikL4%2BGygrYRfF91f4gBPjFK7o%3D&x-signature-webp=AIdPvrbUqgEsP%2B1yRHTQb9R757w%3D","https://www.tokopedia.com/netafarm/pestisida-insektisida-fipronil-basf-regent-50-sc-red-50ml?extParam=src%3Dshop%26whid%3D2158709&aff_unique_id=&channel=others&chain_key=","5","50","2025-11-27 01:23:34","2025-11-27 01:23:34"
"130","Pupuk Kalsium Nitrat + Boron YaraLiva NITRABOR zak 25KG","280000.00","Pupuk Kalsium Nitrat + Boron YaraLiva NITRABOR zak 25KG
Berat: +-25kg
Pupuk ini mengandung nitrogen nitrat, selain itu Nitrabor mengandung kalsium dan boron yang diperlukan oleh tanaman.
Boron berfungsi meningkatkan kualitas tanaman dengan meningkatkan ketahanan terhadap penyakit.
Menjadikan tanaman berbunga dengan sempurna hingga menjadi buah. Juga meningkatkan perkembangan akar.
Unsur Hara :
Total Nitrogen (N) 15,4%
Nitrat N 14,1%
Ammonia N 1,3%
Kalsium (CaO) 25,6%
Kalsium (Ca) 18,3%
Boron (B) 0,3%","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2023/2/7/8bab0973-03b7-4176-b844-d9d8f78d73a6.jpg~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1764217422&x-signature=J2evn%2BUVXwpDGdTudxatSDC%2F%2Fkc%3D&x-signature-webp=eFODP4WSIa672GBdzQvW0Wep1IQ%3D","https://www.tokopedia.com/netafarm/pupuk-kalsium-nitrat-boron-yaraliva-nitrabor-zak-25kg?extParam=src%3Dshop%26whid%3D2158709&aff_unique_id=&channel=others&chain_key=","5","16","2025-11-27 01:23:43","2025-11-27 01:23:43"
"131","Alat Semprot Sprayer Solo 425 Tanki 15L Semprotan Hama Disinfektan 1pc","366500.00","Alat Semprot Sprayer Solo 425 Tanki 15L Semprotan Hama Desinfektan-1pc
Lindungi tanaman anda, dari hama yang merusak dengan memakai Sprayer tasco mist 15 atau yang biasa kita sebut Sprayer solo 425 dengan kapasitas 15 liter tipe gendong / knapsacks yang sudah di beri label SNI (Standar Nasional Indonesia ) dan di lengkapi dengan spray pressure 2-6 kg /cm2 specs sebagai berikut:
*** CINTAI PRODUK INDONESIA***
* Merk : Bengawan Solo
* Tipe : 425
* Certification : SNI
* Bahan: Plastik
* Berat kering : 4.8 kgs
* Berat isi : 16.5 kgs
* Berat dimensi : 8 kgs
* Buatan : Lokal
Untuk pengiriman barang dikenakan volume sesuai dengan besar dus 417x217x515 mm
CINTAI PRODUK INDONESIA","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2023/2/7/4fc8c1c7-ef71-4928-91df-f8459200e384.png~tplv-aphluv4xwc-white-pad-v1:1600:1600.jpeg?lk3s=0ccea506&x-expires=1764217426&x-signature=l99bPu7NoRnqbI049Y2QO%2BDGClQ%3D&x-signature-webp=CFT6%2FiIOvLccLC%2FbiVsOe1cl5%2B4%3D","https://www.tokopedia.com/netafarm/alat-semprot-sprayer-solo-425-tanki-15l-semprotan-hama-disinfektan-1pc?extParam=whid%3D2158709%26src%3Dshop&aff_unique_id=&channel=others&chain_key=","5","5","2025-11-27 01:23:47","2025-11-27 01:23:47"
"132","Pupuk Kalium Sulfat SOP/ZK SOLUPOTASSE Highgrade Repacking 1 kg","45000.00","Pupuk Kalium Sulfat SOP/ZK SOLUPOTASSE Highgrade Repacking 1kg
SOLUPOTASSE K2SO4
Made in Belgia
Formula kimia: K2SO4
Kandungan: Kalium (K2O): 51% SO3: 46%
K2O = 51%, K = 42%, SO3 = 46%, S = 18%.
Bersifat water soluble (100 % larut dalam air)
Nama lain : Potasium Sulfate, Solupotasse, K2SO4
Kalium sulfat atau biasa disebut Solupotase atau potasium sulfat merupakan pupuk
berupa bubuk putih yang water soluble atau 100% larut dalam air, tanpa residu.
SoluPotasse bisa diaplikasikan menggunakan fertigasi atau foliar spray.
Fungsi Pupuk Kalium Sulphate:
Meningkatkan produktivitas tanaman
Membuat tanaman lebih kuat dan kokoh
Memperbaiki warna, aroma, rasa dan mengurangi penyusutan selama penyimpanan
Repacking : 1kg","https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/096ba67e7e8e4b27ae15f3d971900a2f~tplv-o3syd03w52-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1764217430&x-signature=pz0jD6%2BpO6vrfoho2CEdUpehKis%3D&x-signature-webp=0r8jk0kZUB3GawGqTQKEcE%2BtizY%3D","https://www.tokopedia.com/netafarm/pupuk-kalium-sulfat-sop-zk-solupotasse-highgrade-repacking-1-kg?extParam=src%3Dshop%26whid%3D2158709&aff_unique_id=&channel=others&chain_key=","5","3","2025-11-27 01:23:51","2025-11-27 01:23:51"
"133","Pestisida Fungisida Difenokonasol SCORE 250 EC - 250ml Buah Tanaman - 100","221250.00","Score 250 EC adalah termasuk Fungisida Sistemik dengan bahan aktif Difenokonasol 250gr, Fungisida ini bersifat mencegah serangan cendawan dengan cara membuat semua bagian tanaman menjadi beracun, sehingga menghambat atau mencegah cendawan melakukan penetrasi ke semua bagian tanaman (secara khusus sifatnya sebagai pengendalian preventif).
 
Score dapat diaplikasikan pada tanaman buah seperti jeruk Bali, mangga, durian, serta apel yang terkena serangan cendawan phytophora. Ciri dari sedangan cendawan ini adalah daun tanaman yang tiba-tiba layu dan rontok, terdapat bercak kecoklatan pada lapisan kambium, dan batang tanaman mengeluarkan semacam getah dari retakan pada kulit batang tanaman.
 
Difenokonazol adalah termasuk golongan Zat Pengatur Tumbuh (ZPT) yang dapat digunakan untuk menigkatkan hasil panen tanaman kacang tanah dengan dosis pemakaian 0.5 - 0.75 ml perliter air, kemasan 250 ml
 
Berat bersih: 250ml
Bahan aktif: Difenokonasol 250gr","https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/21d94017d5974633b32618bfa9687811~tplv-o3syd03w52-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1764217434&x-signature=V6ZyyTaZyORSLgI3NKOOmNGMRew%3D&x-signature-webp=X3QPwN7mu82Q2BmdE%2FBtb1lci7A%3D","https://www.tokopedia.com/netafarm/pestisida-fungisida-difenokonasol-score-250-ec-250ml-buah-tanaman-1729587699045534415?extParam=src%3Dshop%26whid%3D2158709&aff_unique_id=&channel=others&chain_key=","5","2","2025-11-27 01:23:55","2025-11-27 01:23:55"
"134","Pestisida Fungisida copper hydroxide COPCIDE 77WP - 100GR","33250.00","Copcide 77WP merupakan produk fungisida baru dari Cap Kapal Terbang yang berbahan aktif tembaga hidroksida (Cu(OH)2) yang terbukti efektif mengendalikan serangan jamur dan bakteri pada tanaman.
fungisida berbahan aktif tembaga hidroksida (copper hydroxide) ini mampu berfungsi ganda, sebagai pengendali jamur (fungisida) sekaligus pengendali bakteri (bakterisida). Fungisida itu adalah Copcide 77WP dengan bahan aktif tembaga hidroksida 77%.
Copcide 77WP juga memiliki ukuran partikel yang lebih kecil, karena bentuknya tepung (Wettable Powder/WP), sehingga memiliki luas permukaan partikel yang lebih besar yang akan menambah keefektifannya dalam mengendalikan serangan penyakit
Cara kerja fungisida copcide adalah, ketika dilarutkan dalam air, kristal dari Copcide 77WP akan memecah secara perlahan dengan melepaskan ion tembaga bebas (Cu2+) dalam bentuk bioaktif. Partikel tersebut kemudian akan melapisi permukaan daun dan bertindak sebagai sumber ion yang terus melepaskan ion Cu2+ sekaligus berperan sebagai perisai untuk melindungi tanaman dari infeksi penyakit.
Cu2+ sendiri merupakan ion yang memiliki ikatan kuat yang mampu menempatkan ion Cu pada tempat metal lain dalam bentuk biomolekul dan mampu merubah bentuk sekaligus merusak molekul protein sasaran. Selain itu, Cu2+ bekerja dengan merusak fungsi enzim dan sistem transportasi energi serta merusak integritas sel dan membran sel jamur. Sedangkan pada bakteri, Copcide 77WP dapat mencegah pembelahan sel yang merupakan proses reproduksi dari bakteri.
Fungisida ini memiliki sifat broad spectrum atau spektrum pengendaliannya luas. Sehingga bisa untuk mengendalikan segala jenis jamur dan bakteri sekaligus.
Berat bersih: 100 gram
Bahan aktif: tembaga hidroksida 77 %
Fungisida protektif berbentuk tepung yang dapat disuspensikan.","https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/0b4dafe0f7034f46a6e545d9f480f8a7~tplv-aphluv4xwc-white-pad-v1:1600:1600.jpeg?lk3s=0ccea506&x-expires=1764217437&x-signature=KOE7K6%2BR%2BKudRgav%2Byxz8iG%2FI9M%3D&x-signature-webp=SFYtS3FCAzwno8nJxjMJPuVlvkc%3D","https://www.tokopedia.com/netafarm/pestisida-fungisida-copper-hydroxide-copcide-77wp-100gr?extParam=src%3Dshop%26whid%3D2158709&aff_unique_id=&channel=others&chain_key=","4.9","60","2025-11-27 01:23:58","2025-11-27 01:23:58"
